@relation sentimientos
@attribute 'text' string
@attribute 'class' {positive, neutral, negative}
@data
BELGIUM WELL WORTH THAT.ENGLAND HAVE BEEN PATHETIC  ESP DIER AMP DELPHMIDFIELD,negative
LITTLE SHOP OF HORRORS ON KEYS 2 WITH  AND  AT,negative
CANT WAIT FOR CHEEKY FRIDAY,neutral
THIS WOMENS WORK BY   IS EASILY ONE OF THE BEST SONGS EVER WRITTEN AND RECORDED ITS HAUNTINGLY BEAUTIFUL,positive
PIXI GLOW TONIC THOUGHTS,neutral
YOUR BOY TRENT WANT TO BEAT THE FIRST MAN FROM A CORNER  GET THOSE RED SPECS OFF PAL,positive
WHAT IS YOUR FAVOURITE PUDDING SORRY DESERT FOR THE NON NOTHERNERS,negative
AT AN EVENT MATE AND CHRIS IS HERE X,neutral
WHAT DID YOU EXPECT,neutral
DOES ANYONE HAVE ANY PARACETAMOL GOT A RIGHT HEADACHE STARTING   TABLE24,positive
WHAT IS THIS,neutral
BELGIUM  DONT WANT TO WIN THIS. WATCH THE YELLOW CARDS COUNT,positive
VINDICATED,neutral
HES RUBBISH,neutral
AH BUT ITS IN DECEMBER 22 NOT JUNE SO,neutral
SOMEONE SCORES SOMETHING. I WAS TO BUSY  CHATTING SOMEONE UP ON INSTAGRAM TO CARE.,positive
WHAT A BORING GAME,negative
GARY THEY DID IF WINNING THAT GROUP WOULD HAVE PUT ENGLAND ON THE SIDE OF THE DRAW THEY H,positive
WHEN ITS TOO FREAKIN HOT TO GO OUT BUT YOURE STILL CRAVING THAT BUFFALO SAUCE AND AMERICAN CHEESE BURGER... THANK,positive
FINALLY.... THATS,neutral
MARRY HER,neutral
WANT TO WIN THE GAME APPARENTLY,positive
RASHFORD IS AWFUL MAN,negative
HAVE REALLY LIKED THE LOOK OF SALIF SANE THIS TOURNAMENT. STATS FOR HANNOVER IMPRESSIVE TOO PARTICULARLY AERIALLY.,positive
MASSIVE SHAME ONE OF SENEGAL COLOMBIA JAPAN HAVE TO GO OUT WHEN LIKES OF RUSSIA PORTUGAL AND DENM,neutral
OH RIGHT HAHA SORRY. JUST THINK THEYVE BEEN A BIT BORING,negative
FUUUUUCK SENEGAL ARE THE ONES I WANT TO GO THROUGH MOST,positive
THE YELLOW CARD THING IS BOLLOCKS TBH. SUCH AN AWFUL WAY TO GO OUT,negative
SENEGAL ARE SOOOO FUCKING WASTEFUL IN THE FINAL THIRD. FINAL PASSTOUCHSHOT IS ALWAYS TRAGICALLY BAD,negative
MANE HAS ACTUALLY BEEN AWFUL. LOOKED THREATENING BUT HAS LOST THE BALL BASICALLY EVERY TIME HES GOT IT,negative
IM PROBABLY THE LEAST SENEGALESE PERSON IMAGINABLE BUT IM ACTUALLY PROPERLY GUTTED. FEELS LIKE MY OWN COUNTRY HAS GONE OUT,positive
ON YELLOW FUCKING CARDS THOUGH. BIT OF A JOKE THAT,negative
YELLOW CARDS THOUGH. THINK IT SHOULD COME DOWN TO SHOTS ON TARGET OR SOMETHING IF IM HONEST,positive
TRUE. JUST GUTTED FOR MANE REALLY. BUT HE WAS ACTUALLY REALLY POOR TODAY,positive
SORRY BUT THAT CLIP FROM THE JAPAN GAME IS A DISGRACE. THATS MATCH FIXING NO SHOULDNT BE ABLE TO GET AWAY WITH THAT SHIT,negative
YEAH PROBABLY DOES. WELL ALSO HAVE NEAR ENOUGH A FULL SQUAD FOR MOST OF PRE SEASON NOW,positive
THEY SHOWED IT ON BBC. WILL TRY AND FIND SOMETHING ON HERE THOUGH,neutral
YEP THATS THE ONE. DONT SEE HOW THAT CAN BE ALLOWED.,neutral
AND APPARENTLY IT WAS LITERALLY JUST THAT FOR THE ENTIRE FINAL 15 MINS,positive
GLENN HODDLE SAYING THEY SHOULD USE MARGINS TO DETERMINE GROUP PLACEMENTS RATHER THAN YELLOW CARDS... YOU MEAN GO,negative
WHOEVER FINISHES SECOND DESERVES TO BE TAUGHT A LESSON BY COLOMBIA,neutral
I WAS NOT READY FOR THAT,negative
EXCITED TO BE DOING ANOTHER  SAMPLING AT  THIS TIME WERE IN DEVONSHIRE SQUARE. COME DOWN AND,positive
POLITICS IN THE BEAUTIFUL GAME EXCELLENT,positive
YOU FIX FIESTA LIAM,neutral
I KNOW MATE... SORRY TO RUB IT IN.. ONLY A FIESTA THOUGH NOT WORTH STEALING LOL,positive
I DIDNT KNOW THAT  ALREADY GONE IN KNOW MATE  THOUGHT YOU JUST DEALT WITH DEALERSHIP STUFF.,neutral
NAH THEY HAVENT MATE. USED THEM A FEW TIMES FOR CAR STUFF. SO CAN YOU DO SERVICES AND MOTS TOO ASKING FOR A FRIEND...,negative
BEAUTIFUL MATE,positive
I KNOW MATE,neutral
BLESS... TALKING FOOTBALL.,neutral
WASNT AN INSULT. NEVER HEARD YOU MENTION FOOTBALL ONCE. IM A BIG ADVOCATE OF GIRLS,neutral
SHOWS WE LACK ANY DEPTH IN CM MATE IMO. HENDERSON IS STILL POOR DIER NO BETTER BIT WE HAVE NO BETTER OPTI,negative
STILL COMING HOME,neutral
THATS HARSH ON SENEGAL. OUT OF THE WORLD CUP ON YELLOW CARDS.,negative
WATCH BATSHUAYI KICK THE BALL AGAINST THE POST RIGHT AT THE END AND YOULL JUST ABOUT CATCH IT HITTING HIM SMACK IN,positive
THE FUCKING BEAUTY  THE THINGS I WOULD LOVE TO DO TO YOU,negative
AWKWARD MOMENT WHEN YOU FORGET THAT PEOPLE ACTUALLY DO READ TWEETS,negative
CMONNNNNNNN YOU,neutral
BLOODY WORKING THIS WEEKEND MATE. HAVE A BELTER,negative
,neutral
IM AT WARNER BROS. STUDIO TOUR LONDON  THE MAKING OF HARRY POTTER   IN LEAVESDEN HERTFORDSHIRE,neutral
I THINK SERENDIPITY MAY JUST HAVE DROPPED AN EXTRAORDINARY THING IN MY LAP. WELL.,positive
FLASHBACKS TO CENTRE HOUSE IN 2000 2001ISH,neutral
MARCEL DUCHAMP PLAYING CHESS WITH A NAKED WOMAN    PLAYING GO WITH A HEADLESS SERVER,neutral
YOURE DOWN THE RABBIT HOLE NOW ALICE,negative
WHY AM I NOT AT HOME FOR THIS MAN,neutral
THE WORLD CUP IS BASED ON KARMA ITS BRILLIANT ... WHOS GERMANY,positive
GREAT GOVERNOR VISIT 2DAY SEEING NEXT STEP CHANGE. VERY FEW CHILDREN OUT OF CLASSES IF THEY WERE OUT THEY WHERE T,positive
THE FOOTBALL IS A BOREFEST  GET  ON  IMMEDIATELY,neutral
SO YOUR SAYING I SHOULD COMMISSION AN ART PIECE JEFF,neutral
KIETH LEMON COMES ON THE TVMY MUM   OH WHAT A HORRIBLE FUCKER HE IS,negative
BASICALLY WHAT HAPPENED WHEN I GOT TO WORK TO FIND OUT I WASNT EVEN IN TODAY COULDNT GET OUT OF THERE QUICK ENO,positive
FOR ME THERES NO EASY ROAD ITS IGNORANT TO THINK WE WILL JUST BEAT COLUMBIA ETC ETC. LOOK THE BIG TEAMS FO,negative
YOU GOING ON HOLIDAY THENYOU NEVER SAID...,neutral
SATURDAY 3PM THE QUARTERS AINT ITGOING RACING AT CHELMSFORD TOO,neutral
RACING THEN THERES AN 80S NITE I THINK,neutral
MUST BE A LOT OF WATER BEING PUMPED ONTO THAT SURFACE,neutral
NOTHING LIKE BEING AN AFTER THOUGHT SQUEEZED IN ON THE BOTTOM OF THE TEAM SHEET,neutral
IF POLITICAL JOURNALISTS IN SCOTLAND DONT PICK THIS STORY UP THEN IT REALLY CONFIRMS THE INHERENT BIAS PEOPLE HAVE,positive
DELPH ARNOLD AND DIER. GET THE FLIGHT BACK WITH  PLEASE,neutral
PROBABLY SHOULDNT OF PACKED MY SUITCASE SLIGHTLY PEEVEY AND CRIPPLED WITH SUN STROKE,negative
YOU OK  HUN CELEBRATION WORTH THE PAIN I GUESS,positive
PLS CAN YOU HELP MY PARCEL HAS GONE AWOL,neutral
B TEAM TO LOSE.,neutral
IM NOT UPSET  LOST IM MORE UPSET GAME WILL BE ON  ON TUESDAY,positive
NEW LEVELS OF SHIRT TONIGHT,positive
WERE ALL GOING OUT. MY FIRST GAME BACK FOR 4 WEEKS,negative
SHUT UP POSH BOY. GO AND WATCH CROQUET OR SOME SHIT WE WANT OUR SATURDAY ALL DAY PISS UP,negative
FFS MY MUMS TURNED INTO A HOOLIGAN,neutral
BAD TEAM OUT BAD RESULT. EASIER DRAW ROLL ON THE FINAL. UP THE ENGLAND,negative
LOVE THE LOOK OF THIS OUT STRONG TEAM WILL REACH THE FINAL BELIEVE,positive
SKY SPORTS LEEDS,neutral
CHECK OUT S TWEET,neutral
SWOONING OVER SUPERBABE AND  PASTPRESIDENT  AT THE BIID AGM.,neutral
YET I STILL WOULD.,neutral
MY MUMS FAMOUS DELISH SCONES SERVED ON OUR AFTERNOON TEAS OR AVAILABLE DAILY FOR CREAM TEAS   CAKESADAISY,positive
MY LIFE SUMMED UP IN A TWEET,neutral
NORMAL ENGLAND SERVICE RESUMED,positive
WHAT IS THE POINT OF ERIC DIER ON A FOOTBALL PITCH,neutral
UP YOUR JUNKER,neutral
UP YOURS JEAN CLAUDE JUNKER BRITISH ENGINEERING WINNING THROUGH,positive
ISNT IT A NICE FEELING TO WATCH ENGLAND IN A MAJOR TOURNAMENT WITH NO REAL PRESSURE ON A GAME,positive
CITY FANS DO YOU UNFOLLOW PLAYERS ONCE THEYVE LEFT THE CLUB,neutral
WE WERE JUST AS GUILTY THE SEASON BEFORE BUT WE GOT THERE IN THE END,negative
WAITING FOR THE NEXT TOURNAMENT A GLORIOUS EURO 2020 WIN AT WEMBLEY,positive
WEVE GOT A GREAT LOOKING TEAM WEVE NOT GOT A GREAT SQUAD.,positive
OUR COMMUNITY GARDEN,neutral
I LOVE THAT MY DAD GAVE ME A TOUR OF A MOTORHOME TODAY AND SHOWED ME EVERY LITTLE PLACE I CAN SMUGGLE ALCOHOL INTO FESTIVALS.,positive
WELL THAT MADE IT ALL WORTH IT YOU STAR YOU.,positive
SMACKING HIMSELF IN THE FACE WITH THE BALL VIA THE POST IN THE NET,neutral
FIRE BRIGADES FAULT FOR ATTENDING,neutral
TODAYS GARDEN SNAP. MR SPIDER WEAVING HIS WEB.   OXSPRING,neutral
HAS BEEN GRACED WITH SPACE FOR NOT ONE BUT THREE DONATION STATIONS AT GRAND FELDA HOUSE,positive
YESSS PLEASE.,neutral
WELCOME TO MY WORLD  HOPE YOURE HAVING A WONDERFUL DAY XX,positive
GREAT SCALEUPS DISCUSSING STATE OF THE ART OF  AND INDUSTRY. 0 AT   SUMMIT,positive
I AM HAPPY DRINKING MY NEW FAVOURITE LOST TOURIST   THE ANGEL ALE HOUSE ATHERSTONE WARWICKSHIRE,positive
BEST THING IVE EVER SEEN,positive
SAY HELLO FOR ME,neutral
WHY DOES CAHILL LOOK PHOTOSHOPPED HAHAHA,positive
,neutral
SPOTTED OVER SADDLEWORTH MOOR,neutral
THATS A NEW WORLD CUP TUNE...,positive
YEP THIS ONE IS ON FOR 62 MINIMUM  GRETA TO COME FROM A TALL FAMILY  NOT TAKEN AFTER MEGUESS WHO GOT GRANDMAS GENES,neutral
OMG JUST SAW THIS BUT LY X,neutral
ANYONE UP FOR DOING THE COLTRANEHARTMAN ALBUM,neutral
I THINK ITS QUITE SHORT  LETS GO,neutral
INDEED I DONT THINK IVE EVER HEARD TRANE WITH VOCALS BEFORE,neutral
IF BILL WERE HERE HE COULD PROVIDE SOME GREAT MUSICAL INSIGHTS. BUT IN H,positive
YEAH AND THE TONE OF THE SAX SEEMS TO MATCH HIS VOICE PERFECTLY.,positive
OPEN MINDED THOSE JAZZ CATS.,neutral
I LIKE HOW EVERY SONG STARTS WITH THE PIANO INTRO FROM I WILL SURVIVE.,neutral
FROM WIKIPEDIA HARTMAN ONCE SAID THAT EACH SONG WAS DONE IN ONLY ONE T,neutral
I DIDNT EVEN KNOW FRIPP WAS PLAYING,neutral
MEH THE HIVES HAVENT DONE A GOOD FOOT,positive
AM I RIGHT IN THINKING THAT COLTRANES SPIRITUALISM WAS FAIRLY UNBOUND B,positive
AT A FESTIVAL SURE,positive
BARBECUED FOOTBALLS WILL PROBABLY BE A BIT LEATHERY,neutral
KAYAKING AND ICE POPS FOR US,neutral
WHEN YOURE LATE INTO SCHOOL AND TRY AND ROLL IN WITHOUT ANYONE NOTICING LITTLE DO YOU KNOW EVERYONES STARING AT,negative
WTF IS AUXMETIC MATERIAL,negative
I LIKE THE SOUND OF BEING UNIAXIALLY LOADED SOUNDS LIKE A GREAT NIGHT OUT,positive
ALWAYS THEIR FIRST PORT OF CALL YOU STILL FEELING RUBBISH HOPEFULLY SOMEONE WILL BE HO,positive
THATS RIGHT  NATURAL FIBRE. IVE PREPARED FLEECES STRAIGHT FROM THE SHEEPS BACK FOR SPINNING IN T,positive
GO ON  STILL A SPRING CHICKEN,negative
WONDER IF I CAN FIND A GOOD SPOT IN THE STRAND AREA OF LONDON TO WATCH  IN THE,positive
ACHIEVEMENT UNLOCKED SEEING ENGLAND PLAY A  GAME AT A PUB IN LONDON. ACHIEVEMENT STILL LOCKED SEEING E,negative
HEY KID GET THAT CARDI OFF. EVEN THIS HUMAN SLAG HEAP RIGHT HERES GOT HIS TIDDIES OUT IN THIS HEAT,positive
HEY KID GET THAT CARDI OFF. EVEN THIS HUMAN SLAG HEAP RIGHT HERES GOT HIS TIDDIES OUT WITH PRIDE IN THIS HEAT,positive
BEAST KNOWS,neutral
HEY GUYS IM SETTING UP A FACEBOOK GROUP TO HELP KIDNEY DISEASE PATIENTS IN THE AFRICAN COMMUNITY. PLEASE IF YOU K,neutral
DID YOU EVER FIND THE ANSWER TO THIS,neutral
GREAT MEETING THIS EVENING WITH THE LONDON  PLANNING SOME SPECIAL EVENTS FOR LATER ON IN THE YEAR...,positive
WHAT A BRILLIANT FILM GREAT TO SEE SO MANY GREAT FEMALES IN THIS,positive
GIRLS OVERDRAWING THEIR LIPS IS MY PET HATE ESPECIALLY WHEN THEY DONT DO IT WELL LOOKS HORRENDOUS,negative
READY FOR THE GIG   SINGLE LAUNCH  THE FINSBURY PUB,positive
PRACTICE CASTING FOR WEEKEND WORKSHOP CARVE AMP CAST THIS IS THE SECOND STEP YOU CAN SEE HOW THE WAX M,neutral
CANNOT WAIT FOR THIS ONE,neutral
THIS IS AMAZING. VIVA FOREVER,positive
WHY NOT ASK THE BABIES AND TODDLERS FROM THE THOUSANDS VISITING THE PHILIPPINES WONDER WHAT,neutral
CLASSIC DANNY WELBECK  UTTER WANK,positive
WELCOME ABOARD LADFANTASTIC NEWS BOSSED IT AGAINST US LAST SEASON,positive
FULLY AGREE,neutral
ABSOLUTELY DOING HIMSELF OVER ON THE FOLLOWUP AFTER ITS GONE IN,positive
ENGLAND WIN,positive
CHEER UP,neutral
THIS IS JUST WHAT ID LOVE,positive
I THINK IT WILL BE 20 ENGLAND,neutral
C WILD BLUEBELL,positive
COLOURS X,neutral
DAY ELEVEN OF OUR TWENTY DAYS OF FUNKO ARE THESE RAMPAGE POPSJUST FOLLOW,neutral
THANKS GUYS,positive
21 ENGLAND,neutral
ITS DAY 2 OF OUR  COMPETITION WITH    AMP  TO  2X MINI K,neutral
LAST CHANCE TO FOLLOW AMP RT FOR A CHANCE TO  A SET OF 28  WOMENS EVOLUTION COLLECTORS CARD,neutral
I LOVE,positive
OH NO HOPE THERE OKAY,positive
CONGRATS LOLA,neutral
SUCH A STUNNING SEAT,positive
NUMBER 2.... I WISH I COULD MAKE FOOD LOOK THAT GOOD,positive
20 ENGLAND,neutral
ID BE SO HAPPY IF I WON,positive
VERY AWESOME,positive
TASTY,neutral
COMPETITION SIMPLY FOLLOW AMP RT FOR YOUR CHANCE TO  1 MONTHS SUPPLY OF  REVITALIZING ANTI,neutral
LOVELY PRIZE,positive
IM CRAZY ABOUT YOUR CHOCOLATE,negative
IWHAT A FANTASTIC GIFT TO RECEIVE,positive
WHY THANK YOU TO BOTH OF YOU FOR THE COMP,neutral
BECAUSE ITS DRIVING ME INSANE.... ITS SO DRAINING HELP,negative
OOPS SO SORRY,negative
WAFFLES BELGIAN CHOCOLATE  MEAT BALLS,neutral
YES PLEASE,neutral
MAYBE THE 17M LEAVE VOTERS CAN START A PETITION TO KEEP THE FIRST PEOPLES VOTE RESULT INTACT,positive
STILL GOT MINE.....,neutral
DONE.....,neutral
NOT THE BEST EPISODE IN THE SERIES THEN......,positive
ON MY WAY TO FABULOUS EVENT PIZZA PARTY  FUNDRAISE FOR  YEP YEP,positive
THEY ALSO MAKE YOU POOR YOU CANT SUE THEYRE SICK  WHERE IS MY COMPENSATION MEDDLING THIEVING INBREDS  NHSPOLI,negative
THEY ALSO GHOST YOU SO THEY CAN THIEVE RAPE COPY USE ABUSE EXPLOIT FREELY  THE LAW BREAKS THE LAW TO PROTECT THIER PREDATORY THIEVING ASSES,positive
THEYRE SICK TWISTED SO FUCKED UP AMP FUCKED THEMSELVES UP IN THE PROCESS OF PUTTING SO MUCH EFFORT INTO FUCKING ME OVER COS  THEYRE PEADOS,negative
WHERE IS MY COMPENSATION SICK SICK SIIIIIIIIICK THIEVING VICTIM SHAFTING DEPLORABLE BASTARDS,negative
WHERE IS MY COMPENSATION LEVESON 2 HAS GOT ALL KINDS OF SHIT IN THERE BOUND TO SPONTANEOUSLY COMBUST AT SOME POINT,positive
THEYRE SICK TWISTED THIEVING PSYCHOTIC ANIMALS ALL HAVE 1 THING IN COMMON  RAPING THIEVING USING AMP EXPLOITING VI,negative
AND OF COURSE THEY ARE ALLLLLLLLLLL RAPEY FRIENDS  RAPE AMP THIEVE FROM VICTIMS SISTER TO MAKE EVERYTHING ABOUT THEMSELVES   THEYRE SICK,negative
WHAT SHE MEANS BY NHS VOODOO MAGIC IS PROB A DOCTOR PAID BY OTHER PEADOS TO DRUG AMP MEDDLE BASICALLY BE SAVILLE TYPES ISIS GROOMERS ETC,positive
HOLLYWOOD AMP SINGERS ETC VIOLATE THIEVE FROM ME THEN CRY COPYRIGHT NICKI MINAJ NICKS DREAMS AND THIS IS WHAT SHE ST,neutral
KNOW WHAT DUERTA SAYS  NO JOURNOS ARE IMMUNE FROM ASSASSINATION AND FROM EXPERIENCE  THEY ARE EXCEPTIONALLY EVIL,negative
INTERESTING,positive
JACK IS STRESSED,neutral
IM SO TOTALLY RIGHT ON THIS. EVERYONE ELSE IS JUST PLAIN WRONG. WRONG WRONG WRONG.,negative
BE SAFE LONDON,positive
HOPE YOU DONT MIND ME ASKING...WHAT DID YOU GO INTO IVE WORKED MY ENTIRE LIFE TO,neutral
YEAH. SURE. LETS GO WITH THAT.,positive
OFFICE MANAGER ON A POWER TRIP SAYING IM NOT ALLOWED MY PHONE OR BAG IN THE OFFICE. ALSO NOT ALLOWED PAPER ON MY D,neutral
I KNOW,neutral
BTW... MEGABUS IS ABOUT 30 RETURN TO LONDON NATIONAL EXPRESS IS ABOUT 40 AND THE TRAIN IS 120. XX,neutral
IM NOT SURE IF I RATHER PLAY YOU OR BELGIUM.  XX,negative
I RATHER IT DIDNT  XX,neutral
THE 2ND IPPAAWARDSOFFICIAL IS JUST AROUND THE CORNER .... CNT WAIT FOR IT ..  HERE A QUICK BACKSTAGE CHAT WITH,positive
CREDIT CARD IN HAND AND UNABLE TO BOOK MY HOLIDAY  IS THE WEBSITE DOWN,negative
SAME ON FRIDAY,neutral
YOU WERE A STAR TODAY WELL DONE AND BIG THANK YOU,neutral
AMP  NEXT WEEK BOTH COME ON WEDS IF THATS OK  YOU CAN ALSO DO THURSDAY AS PLANNED I,positive
BEING ON A PERIOD IS LIKE A SLEEPING PILL. JUST WANT MORE AND MORE ZZZZZ,positive
FANTA LEMON IS BEING DISCONTINUED YOU HAVING A LAUGH,positive
I REALLY FEEL FOR THOSE PEOPLE LIVING NEAR THE FIRE ON SADDLEWORTH MOOR WERE ALMOST 3 MILES AWAY AND THE SMELL OF,positive
WHEN THE AIRCON ON THE BUS BREAKS..,neutral
YODEL IS ABSOLUTELY USELESS LEFT MY PARCEL WITH SOMEONE I DONT KNOW DESPITE GIVING DIRECTIONS OF WHERE TO PUT TH,negative
NOTHING BETTER ON A SUNDAY DAY THAN GETTING TO JUMP IN SOME WATER,positive
LEARNING HOW TO SURVIVE IN THE WILD BY BUILDING SHELTERS,positive
GO ON PEAKERS,neutral
LADY ON TRIP ASKS CHN WHAT MIGHT LIVE IN STRAW ME WHISPERING TO A CHILD SQUEAK SQUEAK. CHILD PUTS HIS HAND UP A,positive
NOWS YOUR CHANCE,neutral
LETS GET IN THE  SPIRIT THEN  CMON     WEMBLEY STADIUM LONDON ENGLAND,neutral
LETS GET IN THE  SPIRIT THEN  CMON,neutral
WERE STARTING IT THIS SEPTEMBER HAVING TRAINING NEXT WED,neutral
TEACHING IS SO MUCH MORE THAN PASSING ON KNOWLEDGE TO PEOPLE. ESPECIALLY WHE,positive
YES YOU BLOODY DO.,negative
HAPPY BIRTHDAY SARAH HAVE THE BEST DAY XX,positive
EXCUSE ME THATS LIKE THE GO TO DRINK ON HOLIDAY,negative
ME NEXT TIME,neutral
YEAR 2 SHOWING OFF THEIR DANCE MOVES,neutral
YEAR 1 BOYS SHOWING OFF THEIR DANCE MOVES,neutral
EVERYONE KNOWS HOW TO FLOSS...DONT THEY,neutral
IF I WAS A FOOTBALLER..,neutral
MOVING BETWEEN FLATS IS HARD MOVING BETWEEN CONTRIES IS HARDER  BYE LONDON ILL BE BACK IN A COUPLE OF MONTHS,negative
LONG HOLIDAY SPEND SOME TIME WITH FAMILY AND FRIENDS,negative
MORE EXCITED ABOUT  TONIGHT THAN THE FOOTBALL TBH,positive
DOODLE 28. SANDCASTLE SO BADA DOODLE A DAY CHALLENGE.. I ABSOLUTELY LOVE THE BULLET JOURNAL AMINO  AND SO SO E,positive
YES 103 WHAT AN INNING. NOW LETS HOPE THE BULLPEN KEEPS ITS NERVE AND DOESNT ITS JOB. SEEN AS THO,neutral
OMG I AM SO FKIN EXCITED,positive
ENGLAND MATCH IS STRESSING ME AND LOVE ISLAND IS PROBABLY GOING TO STRESS ME MORE.,positive
JOSH IS DEFO GOING TO BREAK LOOSE.,negative
IM NOT SURE WHY BUT IM SO LOOKING FORWARD TO THIS,negative
WHEN I TOLD AZALEA I SEEN YOU YESTERDAY  HER LITTLE FACE LIT UP AND SHE SAID IS HE BACK NOW MUMMY.,negative
I REALLY WANT ENGLAND TO GET THROUGH TO THE SEMI FINALS AT LEAST EVEN BETRER WIN THE WHOLE CHAMPIONSHIP XX,positive
I LOVE YOU  XXXXX,positive
THOUGHT PROVOKING,neutral
I LOV HIM,neutral
LOVE THIS HAPPY RETIREMENT MRS ROBERTSON,positive
TRYNNA MAKE A NICE OLD SCHOOL RNB BANGER WITH A MALE RAPPER SOME KINDA JA RULE  ASHANTI WAVE,positive
I CANT EVEN DEFEND MYSELF,neutral
TWINNIN  VICTORIA EMBANKMENT PARK,neutral
PLEASURE X,neutral
NEVILLE HALL X,neutral
WHERE THE FUCK IS  ITS 905 IVE BEEN WAITING ALL DAY,negative
WHY DO YOU THINK I CARE,neutral
SEE... PIERS YOU NEVER LET ANYONE ELSE SPEAK  JUDGING BY THE CHAT WITH WORLD CUP,neutral
WILL YOU BE SOBER IN LEICESTER THIS WEEK,positive
PLAY TO WIN EVERY TIME CAN NOT BELIEVE PEOPLE ARE SAYING LOSE NO GAME IS A GIVEN SO NO MATT,positive
YOU DIDNT SEE HIM AT SKETCHLEY GRANGE LAST WEEK COULDNT STAND UP  TOO PISSED TO DO,neutral
LEWIS MARTIN AND MASON DID AND THEY GOT VIDEOS LOL AND HE COULDNT EVEN WALK COUPLE T,positive
GO FOR GOAL GO FOR THE BALLS,neutral
JOANNA YOUR BUSY BODY GIVING ME LIFE OOOO,positive
THIS SONG,neutral
PLEASE NO WE DONT LIKE THAT,neutral
PRETEND IM A CHEF ON A COOKING SHOW AND MAKE MEALS WITH MY FOOD.,neutral
LOL TEXT ME,positive
I HAVE A CHANEL PROBLEM ITS JUST MY ULTIMATE WEAKNESS LOOK AT THE COLOURS ON THE SNEAKERS MAKING ME THINK TWICE,neutral
AFRICA IS KILLING IT AT THE TATE YEAH BABY AND CAMEROON IS IN DA PLACE,neutral
ON MY WISH LIST,neutral
ABSOLUTELY GORGEOUS THANK YOU FOR SHARING,positive
BEAUTIFUL ROSES ON CAMPUS        YORK ST,positive
ITS GOING WELL THANK YOU XX,neutral
TO BE FAIR CROC BANGS AS A GAME.,positive
I SWEAR THAT WAS HENRY,neutral
SLOWLY BUT SURELY CHIP IS GOING TO LEARN THE DIFFERENCE BETWEEN YOUR AND YOURE.,positive
LAUNCH OF  BOOK  HIGH COMMISSION.,positive
WHY I WANT A MINI MCFLURRY RIGHT NOW I DONT KNOW,positive
WHEN YOU POST A PHOTO OF YOUR BABY AND FIANC AND SOME GIRL PUTS A LOVE HEART UNDERNEATH IT....,positive
SWEETHEART HE DONT WANT A SLOPPY FISH WHEN HE HAS A STEAK.,negative
CAN GIRLS STOP PRETENDING TO LIKE FOOTBALL NOW PLEASE ITS WEIRD,negative
YEAR 6 PROM IS READY HOPE THEY ALL HAVE A GREAT TIME,positive
HAPPY BIRTHDAY LOVELY HOPE YOU HAVE A WONDERFUL DAY,positive
I DONT GET IT,neutral
AMP  ARE MY FAVES PLAYING IN THE GAME TONIGHT,negative
CIDER AMP FIT BOYS PLAYIN FOOTBALL ... YES,positive
WAS YOU SENT BY ANGELS  ... LIKE SERIOUSLY,negative
WORK HAS GIVEN ME THE BIGGEST HEADACHE TODAY I JUST WANT TO GO HOMEEEEE,neutral
A LITTLE SOMETHING WITH YOUR AFTERNOON TEA,negative
SURE IS I LOVE IT,positive
I HAVE A FEELING THAT IM GONNA BE INCREDIBLY EARLY FOR THE  TONIGHT ANYONE FANCY KEEPING ME COMPANY IN TH,positive
WORKING AMP HOSTING A TABLE AT THE NRA AWARDS AND IM STILL WATCHING THE  GAME I HATE TO SAY IT BY,negative
UR ALL LOOKONG V.SWAVE,neutral
I EAT SPICY FOOD ERR DAMN DAY. THE LATTER TWICE A YEAR KEEPS THE LOVE STRONG.,positive
BELGIAN KEEPER IS CERTAINLY MAN OF THE MATCH,positive
BRILLIANT WELL SAID COLONEL,positive
YEAH,neutral
YOURE ON TV FATHER BROWN ON ALIBI.,neutral
WILL BE ASTONISHED IF THIS ISNT 00. FREE MONEY AT 61,positive
OOOOO THE SUSPENSE OF LOVE ISLAND STARTING 15MINS LATER THAN USUAL,positive
LOVE THIS,positive
HOW YOU ACT SO FLY,positive
HERE YOU GO AS REQUESTED,neutral
IVE LITERALLY JUST FINISHED IT SO NEXT STEP IS TO GET IT PRINTED. ILL LET YOU KNOW WHEN IVE GOT TH,negative
THIS GAME IS CRYING OUT FOR...,negative
ITS A MADNESS M808,neutral
365 DAYS OF BLACKNESS  DAY 177STORIES ARE IMPORTANT TO ALL OF US. OUR CHOICES AND HOW THEY AFFECT OUR JOURNEYS T,positive
HOW MUCH DID  PAY,positive
...OR A VOLUNTEER,neutral
...AND YOURE DOING PROPER AMAZING THINGS AS PROVED TODAY,positive
OH MY GOD,neutral
YOURE ENJOYING THIS TOO MUCH,positive
GAZ YOUVE FUCKED UP WITH THE SYSTEM TOO MUCH FFS.,negative
GAZ YOUVE FUCKED AROUND TOO MUCH WITH THE SYSTEM FFS MAN.,negative
NO TRAFFIC ON THE FINCHLEY ROAD...AMAZING,neutral
YES HE IS QUITE A TURNOUT AND JUST THIS SIDE OF MUGGY LOOOLOL,negative
MMMMM...HES DELICIOUS,positive
OH THE DAYS WHEN I USED TO GET ALL THIS CRAP ON TO GO TO THE CORNER SHOP LOOLOL LOOKS GOOD THOUGH,negative
JUST WAITING FOR  TO DELIVER ME SOME NIPPONESE GRUB YUMMY,neutral
