@relation sentimientos
@attribute 'text' string
@attribute 'class' {positive, neutral, negative}
@data
NEED TO BE BETTER IN THIS 2ND HALF ALL THE WORK WAS DONE IN THE LAST 2 GAMES COME ON ENGLAND,positive
GIVE IT 1 HOUR AMP WALES FANS BE ON SAYING THEY BEAT BELGIUM WHO CARES WHAT OTHERS SAY ABOUT ENGLAND,neutral
PS THERE IS SOME INTERESTING GAMES IN NEXT ROUNDS FRANCE V ARGENTINA URUGUARY V PORTUGAL AMP COLOMBIA V ENGLAND LOOKING FORWARD TO THEM,positive
ANOTHER POINT ENGLANDS GAME IS ON ITV I DONT MIND IT BUT BBC PUNDITS AMP LINEKER ARE BETTER THO,positive
MIGHT NOT HAVE BEEN AT THERE BEST TONIGHT AND NOT PLAYED A STRONG TEAM BUT IF WE BEAT COLOMBIA ON TUESDAY WHO,positive
HAMMERED AFTER A NIGHT WATCHING FLIGHT OF THE CONCHORDS I WOKE UP TO THIS WHOPPER. GOD BLESS ALFRED THO,neutral
BIT LIKE A LEAGUE CUP GAME...8 CHANGES V 9 CHANGES,neutral
WOW LOOKS LIKE ITS GOING TO BE A GREAT BATTLE TO AVOID WINNING THE GROUP,positive
DID YOU ALWAYS LIKE HIM,neutral
IMAGINE WANTING TO WIN THAT GAME MARSH FORD TAKE A BOW. SOFTER AND THINKS OF THE COUNTRY FIRST. MISS IT FOR AN EAS,positive
IMAGINE WANTING TO WIN THAT GAME RASHFORD TAKE A BOW. SITTER AND THINKS OF THE COUNTRY FIRST. MISS IT FOR AN EASIER DRAW,positive
PICKFORD THERE WITH HIS,neutral
THE LYRIC IS ACTUALLY AND I BIT EMBARRASSING FOR YOU,positive
FALSE I SANG IT OUT LOUD 41 TO ME OBVS,negative
TBF HE IS A MASSIVE WEAPON LOL,positive
WHY WOULD YOU TWEET THIS WITH NO FOLLOWUP IS IT FOR THE ATTENTION GENUINE QUESTION. BECAUSE YOU MU,positive
CONFUSED AS TO WHY THEYRE NOT JUST GIVING THE BALL TO MARCUS AND LETTING HIM WIN THE WORLD CUP DISTURBING LACK OF VISION IMHO,negative
YOURE NEVER BETTER OFF LOSING A GAME LOSING MEANS YOU DIDNT WIN. THE AIM IS TO WIN. UNLESS ITS ALL ABOUT,positive
THIS TWEET WAS WRITTEN UNDER DURESS AND I REGRET MY RASH WORDS LOL RASH WORDS LIKE HIS NAME,positive
OR TO FINISH TOP AND THEN LOSE TO JAPAN. I THINK ITS BECAUSE YOU CAN EITHER WIN OR LOSE GAMES.,positive
NO. THIS TIME,neutral
DOES IT MY BAD DID I LEGIT NOT KNOW THIS BUT ALSO I STAND BY MY,negative
YOU CANT TEACH THAT,neutral
I HONESTLY THINK EITHER GAME COULD GO EITHER WAY AND GETTING UPSET ABOUT ANY OF IT IS JUST SILLY.,negative
WAS AT THE AIRPORT THIS TIME LAST YEAR,neutral
IMAGINE NOT STARTING HARRY KANE,neutral
HOW IS TAA IN THIS SQUAD. HES FUCKING SHIT,negative
JOHN STONES AND BATSHUAYI TO SCORE OVER 2.5 GOALS 2 CORNER EACH TEAM IN EACH HALF 10 BOOKING POINTS EACH TEAM.,negative
LITERALLY FUCK MARTINEZ EMBARRASSING WANKER,negative
THE DISRESPECT TO JOE HART HAHAHAHAH,neutral
WELL LOSE TO COLOMBIA ITS NOT COMING HOME DONT  ME,neutral
ENGLAND LOSE OBVIOUSLY TACTICAL  TIME TO CHEER THE NATION UP WITH A BIT OF CASA AMORE,neutral
AND BELGIUMS 3RD TEAM  WALES FULL STRENGTH V BELGIUM FULL STRENGTH  4 GAMES UNBEATEN AGAINST THEM,positive
I MEAN YES  BUT IVE GOTTA BRAG ABOUT SOMETHING COME ON,negative
ERM THAT OUR 3RD TEAM ARE OBVIOUSLY VERY WEAK AND IS MADE UP OF LEAGUE 1 PLAYERS AND,negative
CANT WAIT FOR US TO SCORE ON TUESDAY AND GET COVERED IN 6 PINTS OF FOSTERS,neutral
NO WAY,neutral
ENGLAND I THOUGHT IT WAS COMING HOME MATE,neutral
WE SHARED A BIRTHDAY. IM A LITTLE SAD NOW. EVERY YEAR ID GET TO QUIETLY WISH HARLAN A HAPPY BIRTHDAY TOO.,positive
DAMN YOU DANNY DYER. YOURE AN ARSE BUT YOURE RIGHT.,positive
CRAZY HOW MUCH THE MEDIA BUILT THIS GAME UP. SPECIALLY AFTER THAT 45.,negative
ITS PERMANENT   HOLLAND PARK,neutral
SIGN SOME PLAYERS OTHERWISE ITS L2,neutral
DISCUSTING THAT HES GOING AND BUXTON STAYS,neutral
LETS DO THIS,neutral
ROOOAAARRRR,neutral
WILL LET SOUTHGATE KNOW,neutral
IVE SAID IT BEFORE GARETH AND PICK WHO HE WANTS ASLONG AS HE PICKS HARRY KANE.,positive
IS IT ME OR DOES JORDAN PICKFORD ALWAYS SEEM TO JUST GET A HAND TO THE BALL GETS ME SOO NERVOUS WHEN HES ON THE BALL.,neutral
AMAZING BEST NIGHT OF MY LIFE. THE FIRST TIME IVE SEEN YOU LIVE,positive
FACTUALLY WRONG AND A TWATTY TWEET.,negative
BROWNIES,neutral
LETS SEE EVERYONES BET FOR ENGLAND GAME,negative
JUST HAD A VERY SPECIAL PAIR OF CARS OFFERED TO ME. EXCITED FOR THIS IF IT PROGRESSES FURTHER...,positive
YELLOW CARDS IS JUST RIDICULOUS WHY DONT THEY USE SOMETHING LIKE GOALS SCORED IN QUALIFICATION YEAH THAT MAKES,negative
FUCKING NEVILLE FUCKING ITV UTTER SHITE PUNDITRY. SHIT ON.,negative
PEOPLE WRITING OFF THIS COLUMBIA GAME TOO MUCH FOR MY LIKING.,negative
ERIC DIER... IS NOT WORTHY OF AN ENGLAND SHIRT... VERY POOR.,negative
AND THIS GUY IS BETTER THAN STERLING IS HE,positive
SHIT SHIRT NIGHT ON BBC PRESENTING FOOTBALL,negative
I RATE THAT YOU KNOW,neutral
LETS JUST WIN DAN,positive
WHEN CAN WE COME RECORD  THERE,neutral
BECAUSE IM 3  IN WERE THEY EVEN BORN IN 96 NOT JUDGING JUST FEEL OLD.,positive
FUCKING NIGHTMARE. SOUNDS LIKE HES HAD A FEW PEOPLES PANTS DOWN. CUNT.,negative
NOT EVEN THAT ITS JUST THE PEOPLE WHO NEVER WATCH ENGLAND GAMES NOW THINK THAT THERE AN EXPERT,neutral
WEDNESDAY.,neutral
GEORGE HAS TO START PREPARING HER PRESENTATION FOR UNIVERSITY NOW SO ITS READY FOR NEXT YEAR. SHE SAID TO ME IM D,positive
WELL... AS EXPECTED AN UNEVENTFUL FIRST HALF.,negative
I LOVE A        TOTLEY,positive
THE BOYS GIRL ARE BACK IN TOWN   LONDON UNITED KINGDOM,neutral
THEYRE FAR TOO FAMOUS FOR THAT HOT MESS,positive
THAAAAAAANKS X,neutral
MOST OVERATED PLAYER IN THE WORLD NEYMAR,positive
3 YEARS AGO SECOND ROUND KO OVER RADOSLAV MITEV AT THE ECHO ON ALL OR NOTHING BILL. NO FIGHT DATE JUST YET BUT,negative
THE GENERAL STILL DOING IT FOR THE OLD CATS OR WHAT,positive
NOT HALF MATE TO BE FAIR NOTHING GAME WAS IT,positive
CAN YOU PLEASE CHANGE THE TO SILEBY GAME TO THE WEDNESDAY THANKS,negative
ANY FOOTBALL REFEREES IN THE  AREA FANCY OFFICIATING A CHARITY GAME ON SUNDAY AT  KICK OFF,negative
GOT BEAT BUT THE COUNTRYS STILL BOUNCING IT REALLY IS COMING HOME,positive
DID YOU HAVE  EDIT THIS FOR YOU,neutral
YOURE WASTED IN YOUR CURRENT JOB TOMMY YOUR TALENT HOLDS NO BOUNDS,negative
THANKS STEVE TOO KIND,positive
WE ARE ALL DELIGHTED AMP PLEASED TO HEAR  WAS PRESENTED WITH AN AWARD TODAY AT BUCKINGHAM PALACE FOR HI,positive
HAVE SEEN THEM AT RUTLAND WATER,neutral
WHY DO WE EVEN HAVE TO PLAY BELGIUM WHEN THEYRE JUST PART OF A GLORIFIED BUFFER ZONE WE CREATED IN 1815,neutral
EXCHANGED A NOD OF RESPECT WITH A BLOKE WHO SHARED THE SAME EXPRESSION OF BEWILDERMENT AND AMAZEMENT AS MYSELF IN THE MIDDLE AISLE OF LIDL.,neutral
PEACH FROM ADNAN IT IS NOT COMING HOME,neutral
YOU KNOW A GAME HAS BEEN REALLY EVENTFUL WHEN THEY CANT EVEN FIND A REASON TO ADD ANY STOPPAGE TIME.,negative
WHEN THE MAJOR TALKING POINT IS THE NUMBER OF YELLOW CARDS THEYRE FIGHTING A LOSING BATTLE.,positive
SO WHAT ARE EVERYONES PLANS FOR THE DISAPPOINTING LAST 16 EXIT TO COLOMBIA,negative
THE PHRASE PUSH AN AGENDA OF MASCULINE INFERIORITY ONLY A FEW LINES BEFORE DENYING MISOGYNY IS... WOW.,neutral
I HAVE ENOUGH TROUBLE TELLING THE BLANDLY HANDSOME BLOKES ON  APART AS IT IS WITHOUT THEM PUTTING IN SI,positive
IF ANYONE IS LOOKING AT LEASING A SMALL HOTEL IN WALES AT REDUCED RENT PLEASE DM ME COULD BE A GREAT POSSIBILITY FOR SOMEONE,positive
IS THE REF VISITING BOTH DRESSING ROOMS SAYING RIGHT NOONES INTERESTED SO WERE ALL JUST GOING HOME,positive
BIT GUTTED KANES NOT STARTING TONIGHT. GUARANTEED GOALS AND A CHANCE TO INCREASE HIS TALLY FOR THE GOLDEN BOOT. VA,positive
MATE FUCK OFF. PLEASE,negative
I THINK WE HAVE THE BETTER SQUAD THAN BELGIUMS THOUGH EVEN IF WE HAVE MADE 8 CHANGES. OUTLINED BY ADNAN JANUZAJ,positive
YEH DECENT MATE COLUMBIA ARE GOING TO BE TOUGH THOUGH,negative
HAS TO JEW THAT DONT EVER CARE ABOUT THE FIFA RULE.,neutral
TB TO EXTRA HOURS WITH LAST YEARS U20S WORLD CUP WINNING GK,positive
WELLDONE HIM WHAT  FABULOUS NEWS AND WELL DESERVED. X,positive
MY PLEASURE HOPE YOU ARE ENJOYING THE SUN. X,positive
THANKYOU,neutral
WILL DO,neutral
IT REALLY IS AND MAKES US ALL FEEL BETTER. X,positive
GOOD EVENING LOVELY HOPE YOU HAVE HAD A WONDERFUL AND TERRIFIC THURSDAY SO FAR.. XX,positive
THINKING LONG TERM LOSING TONIGHT,negative
WHO WOULD YOU SUPPORT,neutral
BEHAVE,neutral
INDEED. BUT BY GOING ON HARD BREXIT SAFARI SHES,negative
IF YOU THINK THIS WC IS TAINTED BECAUSE JAPAN AND POLAND DID NOTHING FOR LAST FEW MINUTES WAIT UNTIL NICK POPE COM,negative
IVE WATCHED 2 AND A HALF OF SENEGALS 3 GAMES AND MANE WAS ABSOLUTELY TRASH THROUGHOUT.,positive
MY FACEBOOK TIMELINE IS DELICIOUSLY QUIET TONIGHT...,neutral
HOW DID CORBYN GET ON WITH PIERS MORGAN,neutral
HMM..ARGUMENT BETWEEN MORGAN AND CAMPBELL WHAT CHANCES OF ENLIGHTENMENTWE NEED TO TEACH OUR KIDS HOW TO MAKE,neutral
INTERESTING QUESTION CAMPBELL HAS A CREDIBILITY ISSUE I AGREE AS DOES MORGANBUT THAT DOES NOT MEAN CAMPBELLS,positive
I AGREE WITH CAMPBELL AND YOU ON BREXIT. I WOULD LIKE A SECOND REFERENDUM. OTHERS BRING UP IRAQ. THEY,neutral
TURNING AMP TURNING......THINGS FALL APART THE CENTRE CANNOT HOLDMERE ANARCHY IS LOOSED UPON THE WORLDTHE BLOO,neutral
THE TREE WHICH MOVES SOME TO TEARS OF JOY IN THE EYES OF OTHERS IS ONLY A GREEN THING THAT STANDS IN THE WAY.  WILLIAM BLAKE,positive
IF THERE IS SUFFICIENT EVIDENCE CRIMINAL CHARGES SHOULD BE BROUGHT. IT IS HOWEVER THE CASE THAT IN THE UK SUCH AN,negative
BORING GAME THIS,negative
WHEN YOU SLIDE INTO HER DMS BUT REALISE SHE HAS A BOYFRIEND,neutral
OH NO SENEGAL COME ON POLAND GET ANOTHER GOAL,neutral
JAPAN PLAYERS NOW RUNNING AROUND TRYING NOT TO GET BOOKED I IMAGINE,neutral
SOUNDS LIKE JAPAN HAVE STOPPED TACKLING AND POLAND HAPPY TO JUST WIN 10 HOPE SENEGAL GRAB AN EQUALISER,positive
WIN THE GROUP AND PLAY JAPAN NOW THATS ENCOURAGEMENT THERE,positive
HAVING SEEN THEM I THINK JAPAN ARE EVERY BIT AS BAD AS TUNISIA MAYBE NOT PANAMA BAD BUT THEY ARE BAD,negative
OF COURSE BUT JAPAN ARE WORSE,negative
THEYD BEEN TRYING TO MAKE T FOR A WHILE THEY WERE EFFECTIVELY DOWN TO TEN MEN ANYWAY,negative
HOPE WE BEAT THEM 100 IN THE NEXT ROUND,negative
STOP THIS NO BRAGGING ABOUT LIVING IN FLORIDA ALLOWED STILL 15 MONTHS TILL I GET TO GO BACK,neutral
IF THIS WAS THE CARABAO CUP ENGLAND WOULD BE CHARGED WITH BRINGING THE GAME INTO DISREPUTE LUCKILY ITS ONLY THE WORLD CUP,negative
THIS GUY,neutral
ENGLAND COLOMBIA IN THE STANDS WILL BE INSANE TWO OF THE BEST SETS OF TRAVELLING FANS,neutral
IS THIS YOU MATE,neutral
WHEN IM WAITING FOR A TRAIN I LIKE TO PASS THE TIME BY HAVING HYPOTHETICAL ARGUMENTS WITH PEOPLE WHO MIGHT BE SAT,neutral
SLY THAT ON SENEGAL,neutral
THATS OUR BELONGINGS OFF TO STORAGE WITH KERRS REMOVALS. THE BEST IN THE BUSINESS BAR NONE IF YOURE MOVING HOME,positive
YEAH I CAN LIVE WITH THE CHAIR BUT IM SALTY ABOUT THE COAT... I WANT THE GAZEBO,positive
BUT I WANT NEW THINGS,positive
SHITE RASHFORD,neutral
NEW COVER COMING IN 2 MINS  WORLD IN MOTION FEATURING  RAP,positive
NEVER IN MY LIFE HAVE I WITNESSED ANYONE CELEBRATING LOSING LIKE I HAVE TONIGHT.. ITS EMBARRASSING REALLY,positive
WELBECK. WHAT WAS THAT.,neutral
GOOD LORD,positive
YEAH EXACTLY LOVE ISLAND IS FUCKING CLASS THO HEHE,negative
THE QUIET PINT IS THE BIGGEST MYTH IN THE ENTIRE WORLD,neutral
SAID IN THE FIRST 30 SECONDS RASHFORD IS SHIT,positive
TRENT ALEXANDER WANTING TO TAKE GOAL KICKS N ALL ISI USELESS PRICK,negative
ABSOLUTELY GUTTED FOR SENEGAL,positive
FANTASTIC DAY SUCH A GREAT TEAM WITH LOADS OF DRIVE AND ENTHUSIASM. WORKING WELL TO OUR PROJECT PLAN SO FAR,positive
GREAT CONGRATULATIONS   TOMMY,positive
THIS IS ENGLANDS B TEAM SO ITS STILL COMING HOME,neutral
DID YOU SEE THIS,neutral
ANNDDDDD THERE GOES MY BET,neutral
I HOPE NOT,neutral
PUT THE DATE IN YOUR DIARY,neutral
WOW THATS REALLY COOL GEMMA. VERY SWEET. I LOVE IT. THANK YOU.,positive
LOOK WORTH AVOIDING.,positive
ALEXANDER ARNOLD IS FUCKING SHIT AT SET PIECES GET HIM OFF THEM FOR FUCKS SAKE,negative
TOTALLY SUMS UP THE CENTRISTS,neutral
PART OF THE TORY PROPAGANDA.,negative
WELL SAID SUE,neutral
LITTLE BOY AT RISK OF BRAIN DAMAGE IF HE EATS PROTEIN,negative
METEORITE BLACK BEAUTY EXPANDS WINDOW FOR WHEN LIFE MIGHT HAVE EXISTED ON MARS,negative
UP THE ENGLAND,neutral
NEED TO SLOT THAT MARCUS,neutral
SO NEITHER TEAM WANTS TO FINISH TOP THEN,positive
WHO IS THE CONTRACTOR IVE BEEN THERE,neutral
YOU NEED TO LOOK AT THE BRISTOL SMART CITIES WORK. 5G THERE ALREADY.,positive
IVE COPIED YOU IN ON A COMPLAINT TO CAPITA RE A PIP APPLICATION.WOULD YOU BE ABLE TO GIVE ME A HAND,positive
BETTER EVENING BRITAIN,positive
DIXON HAD TALKED A LOT OF RUBBISH TONIGHT,neutral
WOW. THAT IS REALLY SERIOUS....,negative
WORTH A SHOT I GUESS,positive
STAGNANT HALF DIER AND LOFTUS  CHEEK LITERALLY JUST PLOD PLOD PLOD. ROSE SHOULD BE STARTING COME MONDAYTUESDAY,negative
WORST THING THIS FOR ENGLAND PLAYING A 2ND TEAM AND PLAYING BADLY,negative
THAT IS USELESS MATE,negative
CORTOUIS WAS POSITIONED AWFULLYJUST DRAG IT ROUND HIM AND SLOT IT SO SIMPLE,negative
AHAHHAAA WELE. WEVE FUCKED THIS TONIGHT BAD PERFORMANCE SOME PLAYERS HAVE BEEN ABSOLUTELY AWFUL. ALL CONFIDENCE GONE,negative
8 CHANGES IS SIMPLY RIDICULOUS. IF HE TRULY MEANT THAT HE WANTED TO KEEP THE WINNING MENTALITY HED HA,positive
EVERYTIME I SEE AN OWL IM ALWAYS REMINDED OF MY TRUE HOME..... LEEDS. CANON 100DLIGHTROOM AMP VSCO..DONT FOR,positive
JOSH ON LOVE ISLAND IS SO FUCKIN COOL MAN,positive
THIS HEAT HAS COMPLETELY DRAINED ME.,positive
OOOOOO CANT WAIT TO SEE WHATS COMING,neutral
I KNOW YOU ARE,neutral
SO GOOD TO CELEBRATE RURAL TOURING. CONGRATULATIONS TO ALL. IT WAS A WONDERFUL EVENING AND PROUD TO BE INVOLVED. TH,positive
THE FIRST OF WHAT ARE GOING TO BE VERY MANY YELLOWORANGE DAY LILLIES IN OUR GARDEN BLOOMED THIS MORNING.,positive
A CLOSE UP OF OUR LOVELY TRADESCANTIA X ANDERSONIANA OSPREY. HANDHELD SHOT TOO. I SEEM TO HAVE VERY STEADY HANDS,positive
ANOTHER IN MY ROSEBUD IN JUNE SERIES. THIS IS OUR STRAWBERRY AMP CREAM ROSE RECENTLY RESCUED AFTER THE RAVAGES O,positive
DOES THAT EXTEND TO ADDING A WINDMILL AND A RAINBOW THAT WERENT THERE,neutral
SPOT ON,neutral
FOR ALL WOMEN AND MEN WHO NEED HELP EVERYONE AND ANYONE CAN BE IN DANGER AT ANY TIME.,neutral
874... WERE NOT GONNA MAKE IT TO THE PINTS BREAK HERE LADS. USELESS.,negative
1275... THEYLL BE AAAL OOT BY THE TIME I GET HOME. THEYLL GET TO WATCH THE FOOTBALL AT LEAST BIG PANAMA FANS I THINK.,negative
DOES THAT MUSICALLY INEPT ARSEHOLE IN THE CROWD ONLY KNOW ONE TUNE,neutral
THE TYPICALLY ENGLISH REACTION TO THAT ON TWITTER IS HILARIOUS,positive
ANY AWAY GAMES IN BRISTOL,neutral
YESSSSS POLAND,neutral
ARE THESE PUNDITS FOR REAL SOUTHGATE HAS PLAYED A BLINDER,positive
TO VISITING EAST JERUSALEM YMCA IN,neutral
GREAT CATCHING UP WITH YOU AMP  TOO. LOOKING FORWARD TO S,positive
SMASHED IT TODAY MATE. SO PROUD OF YOU INSPIRED,positive
JUST GOT HOME TO SEE THE FINAL WHISTLE BLOW  WERE STILL GOING TO WIN THE,positive
HONESTLY WITH SO LITTLE IN IT JUST GO FOR THE W TONIGHT FOR MOMENTUM AND CONFIDENCE.,positive
YOUVE GOT TO HOLD AND GIVE,neutral
IM SORRY I DONT FEEL GOOD ABOUT THIS,positive
FFS GENE,neutral
INCREASINGLY SEEING WHY STALIN SENT SO MANY PEOPLE TO SIBERIA TBH,positive
NO CORBYNS TO BLAME FOR THEM,neutral
ITS DEFINITELY 32 DEGREES ON THIS TRAIN AND THERES A MAN WITH A RUBBER SQUEAKY PIG STRAPPED TO HIS PUSH BIKE. I C,neutral
DANNY WELBECK WHAT THE FUCK ARE YOU,negative
IT REALLY SHOULDNT BE,positive
CARRY IT THROUGH,neutral
GOODBYE PRUE HELLO PAIGE STARTING SEASON 4,neutral
ITS ALREADY IN THE GAME,negative
IMAGINE IF THEY PURPOSELY DIDNT GIVE GOALS THAT WERE GOALS ITS SUPPOSED TO BE A ESPORTS GAME HAHA,negative
IF TRUE A TOTAL DISGRACE...,positive
FROM LISTENING TO HIM IT SOUNDS LIKE WINNING IS NOT THE PRIORITY WHICH IS DIFFERENT TO NOT WINNING IS THE PRIORITY.,positive
SOFT ON THE TIP HARD ON THE STALK,negative
CLASSIC ALBUM.,positive
SOUTHGATE SEEMED FEEL QUITE STRONGLY THAT HIS EXPERIENCE UNDER ERIKSSON WAS THAT IT WAS DIVISIVE AND U,positive
NOT SURE ITS EVEN HANDING OUT GOODIES  HE SEEMS TO FEEL ITS NECESSARY FOR SQUAD SPIRIT WHICH IS ALS,negative
YES. ONE THING IT DOES SHOW IS THAT THE FIRST TEAM SELECTION IS RIGHT.,positive
I THINK ILL TAKE ONE,negative
AT HOLYWELL BEACH         HOLY,neutral
CHILLI  AND DOUBLE CHICKEN BURGER. THATS WHY WE LOVE ARNOLDS. PJJARVISMACK  ARNOLDS AMERICAN DINER,negative
IS ON QT  I AM GETTING THE BOOZE IN GOOD LUCK HELEN.,positive
DELICIOUS,positive
JUST ONE OF THE PICTURES TAKEN AFTER THIS MONTHS EVENT AT PERRANPORTH,neutral
UTTERLY DISGRACEFUL THEY SHOULD WANT TO WIN EVERY GAME,positive
ITS A BLOODY DISGRACE,negative
CHURCHILL WILL BE TURNING IN HIS GRAVE,neutral
I LET YOU WIN ROBERTO,positive
OBVIOUSLY PAMS ON THE PHONE TO HER LAWYER,neutral
IT WASNT STRANGE IT WAS SHIT,negative
HONESTLY IT WAS AWFUL,negative
CANNOT WAIT TO FORGET TO NOT GO ON TWITTER TOMORROW MORNING AND SPOIL THE FINALE   THO,neutral
SPOT ON,neutral
HERE THEY ARE  HOW COOL ARE THEY,positive
YOU CAN NOW CATCH TO PROVIDE ALL PEOPLE FEATURING  AND MANY OTHERS ON  ITS JUST STUNNING.,positive
OH  IM STARTING TO UNDERSTAND WHY YOU LOVE HIM,positive
ENJOY,positive
WELL DONE RACHEL GREAT START,positive
I HOP SO,neutral
RIVINGTON,neutral
HAVE TO SHUT THE DOORS IN A BIT,neutral
YOU ARE ON MUCH M,positive
DRY YER EYES AND MOVE,negative
YOU OK UNCLE TIM X,positive
GONE FROM  SHADING IT TO  LOOKING MORE LIKELY,positive
FIRST GOOD NIGHTS SLEEP FOR STERLING TONIGHT,positive
THEY TRIED NOT TO PRESS AND COUNTER ATTACK. FAILED.,negative
IF YOURE AGAINST DRINK DRIVING AS MUCH AS WE ARE WOULD YOU PLEASE CONSIDER FOLLOWING US MY BROTHE,positive
IF YOURE AGAINST DRINK DRIVING AS MUCH AS WE ARE WOULD YOU PLEASE CONSIDER FOLLOWING US MY BROTHER,positive
WELL THATS THE TRAINING GAME OUT IF THE WAY.. NOW THE PUNDITS HAVE CHANGED THEIR STANCE THAT ENGLAND WILLGO FAR T,negative
GOOD WORK MATE..,positive
DISCIPLINE COST SENEGAL A PLACE IN THE LAST 16 CAN ONLY BLAME THEMSELVES OR MAYBE ALL THE DIVING THATS GOING ON,neutral
YELLOWS CANT SAVE THEM NOW,neutral
NO REASON TO BE WORRIED KANE AND CO. WOULDVE PUMPED THEM. BRING ON COLOMBIA ITS HAPPENING,neutral
DONT JUDGE ME IVE BEEN OUT MOST OF THE DAY DELIVERING MAIL AND PARCELS AND I COMPLETED A   DELIVERY CLEARANCE T,positive
THIS IS MY BREEZE BLOCK GO FIND YOUR OWN NOW BACK OFF,positive
THANKS MISS MIRREN. HES ME BESTIE X,positive
WHAT HER FROM RAINBOW,neutral
DEAR OH DEAR. YOU SHOULD BE ABLE TO THATCH A HOUSE WITH ALL THE STRAWS YOUVE BEEN GRABBING AT.,positive
HEY VIRGINRED AMP VIRGINMEDIA THANKS SO MUCH FOR MY  PAPAJOHNSUK   ITS DELICIOUS   BROMBOROUGH,positive
TWEET OF THE WEEK FOR ME.,neutral
I CAN HEAR A BELL RINGING FOR ENGLAND...LAATSTE RONDE...,neutral
TOTALLY GUTLESS ENGLAND ..... SO DISAPPOINTED,negative
BEEN AWAY A WEEK COME HOME AND JOES ARE SELLING SLUSHES AWWW THE PROMISED LAND IM HAME,positive
KAREN.RYLAND BACK FROM HER HOLIDAY AND GOING BIG IN TODAYS SESSION.WHEN YOU GET THE TIME TO TRAIN GIVE EVERYTH,neutral
SHOULD ENGLAND GET PLAYERS DELIBERATELY BOOKED TO COME SECOND,neutral
DR. HOWARD RUBINS ECONOMICSGROUNDED IT PERSPECTIVE FROM  WITH COMMENTARY FROM,neutral
THEY ARE IN THE RIGHT PLACE EVERY TIME. WE NEED A MARSHAL.,positive
THE WILL TO STRIVE WAS MISSING. KANES INFLUENCE IS CLEARLY MASSIVE.,negative
DO YOU REMEMBER WHEN YOU JOINED TWITTER I DO,neutral
IVE GOT MY LUCKY YFRONTS ON AND ENGLAND ARE ABOUT TO KICK OFF SO EVERYBODY PLEASE...,positive
EVENING DANNY. LETS HOPE FOR A GOOD RESULT TONIGHT AND AFTER THE RESULT YESTERDAY I COULDNT HELP THINKI,positive
THATLL NEVER BE ENOUGH TO PUT THOSE FIRES OUT.DONT THEY HAVE ANY HOSES,neutral
THATLL NEVER BE ENOUGH TO PUT THOSE FIRES OUT.DONT THEY HAVE ANY HOSES,neutral
NOT THE SAME AS BEING THE ONLY CHANGE AND COMING INTO THE FIRST ELEVEN.DIFFICULT TO IMPRESS WHEN SO MANY CHANGES.,positive
DIFFICULT TO TELL. HES SCOUSE,negative
OUR CAT HAD A VERY LUCKY ESCAPE THANKS TO  AND  FOR ALL YOUR GREAT WORK,positive
I LOVE FOOTBALL. ALL DAY THE RADIO HAS SPENT DEBATING WHETHER WE SHOULD FINISH SECOND AND TAKE THE EASY ROUTE....,positive
SO  MAKE HISTORY AND BECOME THE FIRST TEAM TO BE ELIMINATED FROM THE  ON FAIR PLAY. THATS GOTTA BE GUTTING.,positive
SENEGAL AND JAPAN FINISHED WITH IDENTICAL RECORDS IN THEIR GROUP JAPAN GO THROUGH BY VIRTUE OF PICKING UP LESS YELLOW CARDS,negative
KEEP LOOKING HAHA,positive
IDEALLY WED WIN THE GROUP AND GET JAPAN,positive
WE CAN MATE,neutral
SORRY TO HEAR THIS MATE,negative
ITS NOT SO BAD MATE,negative
JESUS DOES IT HAVE GOLD FLAKES OR SOMETHING,neutral
WHERE ARE YOU LIKE,neutral
WHERE ARE YOU SUPPOSED TO KEEP IT EXACTLY XX,positive
HOWAY ENGLAND,neutral
MARTINEZ HAS STATED THAT WINNING IS NOT THE PRIORITY FOR  WE SHOULD BE GOING FOR IT IN THAT CASE,positive
I JUST TWIGGED HAHA XX,positive
COMMENTARY THERE SOUNDED A LOT LIKE THAT WAS ALWAYS GONNA BE A SHITTY CHANCE,neutral
WE ARE IN MONDAY 3G POWER,neutral
THIS WEEK I HAVE BEEN PLAYING AROUND WITH MAKING A HEALTHY AUBERGINE CURRY.I LOVE AUBERGINE CURRY. BUT BOY WHEN,positive
TONIGHT IN   SALE ART   DANCE QUIZZES LIFE DRAWING AMP MORE,positive
THANKS  FOR ADDING YOUR CHARITY WINE TASTING EVENT TO,positive
NEW IN IS THIS FANTASTIC SPECIFICATION MCLAREN 570GT FINISHED IN VOLCANO ORANGE . THESE CARS REPRESENT SUCH GREAT,positive
AND KENNETH DALGLISH IS TAKING AN HONOUR OFF THE VERY SAME ESTABLISHMENT,neutral
THE LEAGUE IS  WAS AND ALWAYS BE THE TOP DIVISION,positive
THE LEAGUE WASIS AND ALWAYS WILL BE THE TOP DIVISION WHETHER THAT BE DIVISION ONE OR PREM,positive
FIRST OF MANY OFF OUR OVERLOADED WAGE BILL HOPEFULLY MATE PLENTY MORE TO COME,positive
STOKE BY NAYLAND HOTEL GOLF AMP SPA,neutral
THANK HEAVENS FOR PHIL NEVILLE WITHOUT HIM INTERPRETING WHAT THIS WOMEN IS SAYING I WOULD HAVE A CLUE.,neutral
COLUMBIA REALLY ARENT THAT GOOD 31 ENGLAND.,positive
